url,label,notas,domain_base
https://caixabank.es.cosmoinnovations.com/caixa-vbve_final/caixa-vbv/caixa-vbv/caixa-vbvfinal/home/espera2.html,1,"banca | caixaBank | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:caixabank;spanish_token:espera;spanish_marker:.es;brand_and_spanis | confianza=90 (ruido=10%)",caixabank.es.cosmoinnovations.com
https://caixabank.es.sabadent.ir/particular/holabank/online-banking/surf3.php?cmd=login_submit&id=8fef5d7f641561f369823443d4425a048fef5d7f641561f369823443d4425a04&session=8fef5d7f641561f369823443d4425a048fef5d7f641561f369823443d4425a04,1,"banca | caixaBank | Verificación | kit_3dsecure;marca_en_path;spanish_token | score=13, signals=spanish_brand:caixabank;spanish_brand:ing;spanish_token:login;spanish_marker:.es | confianza=90 (ruido=10%)",caixabank.es.sabadent.ir
https://caixbk-b947df.ingress-comporellon.ewp.live/accesoo/acceso/es/clients/login.php?verification,1,"banca | caixaBank | Verificación | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:acceso;spanish_token:login;brand_and_spanish_tok | confianza=90 (ruido=10%)",caixbk-b947df.ingress-comporellon.ewp.live
https://caxialoop16accessseoclientoe-b5633c.ingress-earth.ewp.live/apoyo/home/espera2.html,1,"banca | caixabank | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:espera;brand_and_spanish_token_boost;path_verifi | confianza=90 (ruido=10%)",caxialoop16accessseoclientoe-b5633c.ingress-earth.ewp.live
https://confirmacion-cuenta-1-9cd542.ingress-comporellon.easywp.com/mi-cuenta/acceso/es/clients/login.php,1,"generico | generico | Confirmación | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:acceso;spanish_token:login;spanish_token:confirm | confianza=90 (ruido=10%)",confirmacion-cuenta-1-9cd542.ingress-comporellon.easywp.com
https://correospaquette-bcfe8c.ingress-florina.ewp.live/pagomente_spain,1,"logistica | correos | Pago | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:pago;brand_and_spanish_tok | confianza=90 (ruido=10%)",correospaquette-bcfe8c.ingress-florina.ewp.live
https://cuentainformacion-b8eb22.ingress-comporellon.ewp.live/express/corexbt/auth/billing.php,1,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:cuenta;spanish_token:forma;brand_and_spanish_tok | confianza=90 (ruido=10%)",cuentainformacion-b8eb22.ingress-comporellon.ewp.live
https://cuenta-informacion-bcbeaf.ingress-daribow.ewp.live/ing/ing/coo.php,1,"banca | ing | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:cuenta;spanish_token:forma;brand_and_spanish_tok | confianza=90 (ruido=10%)",cuenta-informacion-bcbeaf.ingress-daribow.ewp.live
https://cuentas.15-237-142-160.cprapid.com/bbva_light,1,"banca | bbva | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:bbva;spanish_token:cuenta;spanish_token:cuentas;spanish_hosting:cp | confianza=90 (ruido=10%)",cuentas.15-237-142-160.cprapid.com
https://cuentas.170-64-148-61.cprapid.com/app/bbva_light,1,"banca | bbva | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:bbva;spanish_token:cuenta;spanish_token:cuentas;spanish_hosting:cp | confianza=90 (ruido=10%)",cuentas.170-64-148-61.cprapid.com
https://eniar-codigos-postales-oficinas-user565.codeanyapp.com/spain/correos/auth,1,"logistica | correos | Verificación | marca_en_path;spanish_token | score=13, signals=spanish_brand:correos;spanish_token:oficina;spanish_token:codigo;spanish_hosting | confianza=90 (ruido=10%)",eniar-codigos-postales-oficinas-user565.codeanyapp.com
http://seur.mispaquete.com/app/recibir/envio-online2/templates/cc.php,1,"logistica | seur | Smishing paquete | marca_en_path;spanish_token | score=13, signals=spanish_brand:seur;spanish_token:envio;spanish_token:paquete;spanish_token:recib | confianza=90 (ruido=10%)",seur.mispaquete.com
https://informacion-cliente-spainespain34122306.codeanyapp.com/cr/ss/corr/billing.php,1,"generico | generico | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:cliente;spanish_token:forma;spanish_hosting:code | confianza=90 (ruido=10%)",informacion-cliente-spainespain34122306.codeanyapp.com
https://loikolaka-1.builderallwppro.com/correosi/vv/cors/pagomente/recibir_paquete.php,1,"logistica | correos | Pago | marca_en_path;spanish_token | score=13, signals=spanish_brand:correos;spanish_token:pago;spanish_token:paquete;spanish_token:rec | confianza=90 (ruido=10%)",loikolaka-1.builderallwppro.com
https://nowsantaempresas-bc7376.ingress-comporellon.ewp.live/sant/actualizacion/home/particulares.php,1,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:actualizacion;spanish_token:particulares;brand_a | confianza=90 (ruido=10%)",nowsantaempresas-bc7376.ingress-comporellon.ewp.live
https://particulares-bancosantander.codeanyapp.com/zepek/iniciar.php,1,"banca | santander | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:santander;spanish_token:banco;spanish_token:particulares;spanish_h | confianza=90 (ruido=10%)",particulares-bancosantander.codeanyapp.com
https://particulares-bancosantander-es-beyogal852715907.codeanyapp.com/es/index.php,1,"banca | santander | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:santander;spanish_token:banco;spanish_token:particulares;spanish_h | confianza=90 (ruido=10%)",particulares-bancosantander-es-beyogal852715907.codeanyapp.com
https://particulares-bancosantander-es.preview-domain.com/xx/santa_presi,1,"banca | santander | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:santander;spanish_token:banco;spanish_token:particulares;spanish_h | confianza=90 (ruido=10%)",particulares-bancosantander-es.preview-domain.com
https://particulares-es-1-bd5e31.ingress-daribow.ewp.live/particulares/clients/login.php?f2828d9d,1,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:login;spanish_token:particulares;brand_and_spani | confianza=90 (ruido=10%)",particulares-es-1-bd5e31.ingress-daribow.ewp.live
https://particulares-es-b965d0.ingress-comporellon.ewp.live/es-parti/clients/login.php,1,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:login;spanish_token:particulares;brand_and_spani | confianza=90 (ruido=10%)",particulares-es-b965d0.ingress-comporellon.ewp.live
https://personal-santanders-pago-movil-es-app-subscriptions.codeanyapp.com/santaaa/iniciar.php,1,"banca | santander | Pago | marca_en_path;spanish_token | score=13, signals=spanish_brand:santander;spanish_token:pago;spanish_token:movil;spanish_hosting:c | confianza=90 (ruido=10%)",personal-santanders-pago-movil-es-app-subscriptions.codeanyapp.com
https://portalxciaxaparticularesloc16-b3cb76.ingress-florina.ewp.live/m8/home,1,"banca | caixabank | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:portal;spanish_token:particulares;brand_and_span | confianza=90 (ruido=10%)",portalxciaxaparticularesloc16-b3cb76.ingress-florina.ewp.live
https://servicio-cliente-st-b9fc89.ingress-baronn.ewp.live/santapage1edite/login.php,1,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:cliente;spanish_token:login;brand_and_spanish_to | confianza=90 (ruido=10%)",servicio-cliente-st-b9fc89.ingress-baronn.ewp.live
https://sistemaactivada-bb172f.ingress-earth.ewp.live/cuenta/home/particulares.php,1,"banca | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:cuenta;spanish_token:particulares;brand_and_span | confianza=90 (ruido=10%)",sistemaactivada-bb172f.ingress-earth.ewp.live
https://sncrly-bbva.xyz/bbva/area_cliente/smsconfirmacionerreur.html,1,"banca | bbva | Confirmación | marca_en_path;spanish_token | score=13, signals=spanish_brand:bbva;spanish_token:cliente;spanish_token:confirmacion;spanish_toke | confianza=90 (ruido=10%)",sncrly-bbva.xyz
https://supanort22-baa4c7.ingress-erytho.ewp.live/aaccesoo/acceso/es/clients/login.php,1,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:acceso;spanish_token:login;brand_and_spanish_tok | confianza=90 (ruido=10%)",supanort22-baa4c7.ingress-erytho.ewp.live
https://supoertas22-bb468f.ingress-bonde.ewp.live/acceso/acceso/es/clients/login.php?verification,1,"generico | generico | Verificación | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:acceso;spanish_token:login;brand_and_spanish_tok | confianza=90 (ruido=10%)",supoertas22-bb468f.ingress-bonde.ewp.live
https://suponsoo22-ba6aa2.ingress-florina.ewp.live/accesooo/acceso/es/clients/login.php,1,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:acceso;spanish_token:login;brand_and_spanish_tok | confianza=90 (ruido=10%)",suponsoo22-ba6aa2.ingress-florina.ewp.live
https://suponsoro22-ba9799.ingress-daribow.ewp.live/acceesoo/acceso/es/clients/login.php,1,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:acceso;spanish_token:login;brand_and_spanish_tok | confianza=90 (ruido=10%)",suponsoro22-ba9799.ingress-daribow.ewp.live
https://web-5.builderallwppro.com/necorreos/vv/cors/pagomente/recibir_paquete.php,1,"logistica | correos | Pago | marca_en_path;spanish_token | score=13, signals=spanish_brand:correos;spanish_token:pago;spanish_token:paquete;spanish_token:rec | confianza=90 (ruido=10%)",web-5.builderallwppro.com
https://wififpt.com.vn/es/bankia.es/es/acceso-clientes/acceso-clientes/es/loading.php?link=info,1,"banca | bankia | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:cliente;spanish_token:clientes;spanish_token:acc | confianza=90 (ruido=10%)",wififpt.com.vn
https://www.mobile.kinman.com/.well-known/acme-challenge/xb3rlin-finalcorreos/pagomente/pagomente/recibir_paquete.php,1,"logistica | correos | Pago | marca_en_path;spanish_token | score=13, signals=spanish_brand:correos;spanish_token:pago;spanish_token:paquete;spanish_token:rec | confianza=90 (ruido=10%)",mobile.kinman.com
http://webseguridadcuenta-9e626b.ingress-bonde.easywp.com/cuenta/eses/auth/access/clients/sms.php?error=1&verification=,1,"generico | generico | Verificación | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:seguridad;spanish_token:cuenta;spanish_token:sms | confianza=90 (ruido=10%)",webseguridadcuenta-9e626b.ingress-bonde.easywp.com
http://wingerdgastehuis.co.za/Bienvenido%20a%20Correos.es%20-%20El%20Portal%20Online%20de%20Correos.html,1,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:portal;spanish_marker:.es; | confianza=90 (ruido=10%)",wingerdgastehuis.co.za
http://122.114.173.242:30/bancosantander.es/particulares.php,1,"banca | santander | Login | marca_en_path;spanish_token | score=12, signals=spanish_brand:santander;spanish_token:banco;spanish_token:particulares;spanish_m | confianza=90 (ruido=10%)",122.114.173.242:30
http://dinamicaenlineatusucursal.com/verificacion/estado/ingreso/proceso/estimado/sucarsal,1,"banca | generico | Verificación | marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:verificacion;spanish_token:verificacion;brand_an | confianza=90 (ruido=10%)",dinamicaenlineatusucursal.com
http://envios-sinotrans-correos.com/seguimiento/pagomentaes/recibir_paquete.php,1,"logistica | correos | Pago | marca_en_path;spanish_token | score=12, signals=spanish_brand:correos;spanish_token:pago;spanish_token:envio;spanish_token:paque | confianza=90 (ruido=10%)",envios-sinotrans-correos.com
http://go.vpscairo.com/vpscairo_files/core/ess/bienvenido%20a%20correos.es%20-%20el%20portal%20online%20de%20correos.html,1,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=12, signals=spanish_brand:correos;spanish_token:portal;spanish_marker:.es;brand_and_spanish_ | confianza=90 (ruido=10%)",go.vpscairo.com
http://ing-banco.es.swtest.ru/ing/ing/sms_code_error.php,1,"banca | ing | Login | marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:banco;spanish_token:sms;spanish_marker:.es;brand | confianza=90 (ruido=10%)",ing-banco.es.swtest.ru
http://kiddofeedo.com/vip/images/gruposantander/home/sms_codigo,1,"banca | santander | Verificación | marca_en_path;spanish_token | score=12, signals=spanish_brand:santander;spanish_token:codigo;spanish_token:sms;brand_and_spanish | confianza=90 (ruido=10%)",kiddofeedo.com
http://magento-421793-1325519.cloudwaysapps.com/ing%20-%20banco%20online%20sin%20comisiones12/sms.html,1,"banca | ing | Login | marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:banco;spanish_token:sms;brand_and_spanish_token_ | confianza=90 (ruido=10%)",magento-421793-1325519.cloudwaysapps.com
http://mooneygroup-it.builderallwppro.com/correos/recibir_paquete.php,1,"logsitica | correos | Smishing paquete | marca_en_path;spanish_token | score=12, signals=spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;brand_and_span | confianza=90 (ruido=10%)",mooneygroup-it.builderallwppro.com
http://ngievsm.beget.tech/icl/ingbanco.es/ing_n/4c95e/code/num/confirmacionmovil.php,1,"banca | ing | Confirmación | marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:confirmacion;spanish_token:banco;spanish_token:m | confianza=90 (ruido=10%)",ngievsm.beget.tech
http://nuevaentrega-b527a7.ingress-earth.ewp.live/amazon,1,"logistica | amazon | Login | free_hosting;marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:entrega;brand_and_spanish_token_boost;brand_in_s | confianza=90 (ruido=10%)",nuevaentrega-b527a7.ingress-earth.ewp.live
https://0536dd8.wcomhost.com/caixabank/particulares_es/home/Tarjeta2.html,1,"banca | caixaBank | Login | marca_en_path;spanish_token | score=12, signals=spanish_brand:caixabank;spanish_token:tarjeta;spanish_token:particulares;brand_a | confianza=90 (ruido=10%)",0536dd8.wcomhost.com
https://accesociaxatarieta-b31c49.ingress-erytho.ewp.live/fueoss/home,1,"banca | generico | Login | free_hosting;marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:acceso;brand_and_spanish_token_boost;brand_in_su | confianza=90 (ruido=10%)",accesociaxatarieta-b31c49.ingress-erytho.ewp.live
