url,domain,score_total_v2,signals_v2,sector,entidad,inclusion,notas
https://caixbk-b947df.ingress-comporellon.ewp.live/accesoo/acceso/es/clients/login.php?verification,caixbk-b947df.ingress-comporellon.ewp.live,13,spanish_brand:ing;spanish_token:acceso;spanish_token:login;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://cajamaes-77975b.ingress-baronn.easywp.com/acceso/clients/technique/codigoservletoperation.html,cajamaes-77975b.ingress-baronn.easywp.com,12,spanish_brand:ing;spanish_token:acceso;spanish_token:codigo;brand_and_spanish_token_boost;path_verification_tokens:codigo;brand_in_subdomain;brand_global_tld_boost,,,,
https://carreforpass-9c9466.ingress-comporellon.ewp.live/caixa/acceso/es/clients/app.php,carreforpass-9c9466.ingress-comporellon.ewp.live,12,spanish_brand:ing;spanish_token:acceso;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://catbanking-b4927.web.app/account/login?returnurl=,catbanking-b4927.web.app,13,spanish_brand:ing;spanish_token:login;spanish_hosting:web.app;brand_and_spanish_token_boost;brand_in_subdomain;brand_global_tld_boost;tld_riesgo_alto;foreign_tld_but_es_context;english_term_in_path,,,,
https://caxialoop16accessseoclientoe-b5633c.ingress-earth.ewp.live/apoyo/home/espera2.html,caxialoop16accessseoclientoe-b5633c.ingress-earth.ewp.live,13,spanish_brand:ing;spanish_token:espera;brand_and_spanish_token_boost;path_verification_tokens:espera;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern;english_term_in_path,,,,
https://ce-correos.top/information.html,ce-correos.top,12,spanish_brand:correos;spanish_token:forma;brand_and_spanish_token_boost;path_verification_tokens:forma;tld_riesgo_alto;foreign_tld_but_es_context;fuzzy_whitelist_match:correos.es:82,,,,
https://certify-7ed15.web.app/connexion/orange.login,certify-7ed15.web.app,13,spanish_brand:orange;spanish_token:login;spanish_hosting:web.app;brand_and_spanish_token_boost;brand_in_path:orange;brand_global_tld_boost;tld_riesgo_alto;foreign_tld_but_es_context;english_term_in_path,,,,
https://ceskaposta-a71b59.ingress-daribow.ewp.live/cz/post/nv6588123/sms3.php,ceskaposta-a71b59.ingress-daribow.ewp.live,14,spanish_brand:ing;spanish_token:sms;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://ceska-posta-be61a7.ingress-erytho.ewp.live/verifici/manage/sms/sms2.html,ceska-posta-be61a7.ingress-erytho.ewp.live,14,spanish_brand:ing;spanish_token:sms;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://ceskapostacz-8de0aa.ingress-comporellon.ewp.live/home/personal/sms/index.html,ceskapostacz-8de0aa.ingress-comporellon.ewp.live,14,spanish_brand:ing;spanish_token:sms;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://charmingvendace.build067.wpsandbox.app/wm/authen/sms.php,charmingvendace.build067.wpsandbox.app,14,spanish_brand:ing;spanish_token:sms;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;brand_global_tld_boost;tld_riesgo_alto;foreign_tld_but_es_context;ing_false_positive;ing_path_exception,,,,
https://chasesuppor1.webcindario.com/chase-pin/home/home/home/auth/logging_in.php,chasesuppor1.webcindario.com,13,spanish_brand:ing;spanish_token:pin;spanish_hosting:webcindario;brand_and_spanish_token_boost;brand_in_path:ing;path_verification_tokens:pin;brand_global_tld_boost,,,,
https://check-listing.rooms617281.xyz/login/login/loginsms.html,check-listing.rooms617281.xyz,13,spanish_brand:ing;spanish_token:login;spanish_token:sms;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context,,,,
https://cinova-b0b24e.ingress-daribow.ewp.live/au/telstra2paybill/myid.telstra.com/manage/otp/sms2.php,cinova-b0b24e.ingress-daribow.ewp.live,14,spanish_brand:ing;spanish_token:sms;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://cisgltd.co.uk/salopulo/sloping/auth/login,cisgltd.co.uk,12,spanish_brand:ing;spanish_token:login;spanish_token:pin;brand_and_spanish_token_boost;brand_in_path:ing;path_verification_tokens:pin;fuzzy_whitelist_match:uco.es:80,,,,
https://clavesmsbvvabancomobile.is-certified.com/cuenta/bbvaaydacuenta/bancomobile/ayuda/configurarlas/index.php,clavesmsbvvabancomobile.is-certified.com,12,spanish_brand:bbva;spanish_token:cuenta;spanish_token:banco;spanish_token:clave;spanish_token:sms;brand_and_spanish_token_boost;brand_in_path:bbva;brand_global_tld_boost,,,,
https://clientes-entrega.top/gin/billing.php,clientes-entrega.top,12,spanish_brand:ing;spanish_token:cliente;spanish_token:clientes;spanish_token:entrega;brand_and_spanish_token_boost;brand_in_path:ing;tld_riesgo_alto;foreign_tld_but_es_context,,,,
https://clientes-servicio-b9f795.ingress-earth.ewp.live/parkospx/clients/login.php,clientes-servicio-b9f795.ingress-earth.ewp.live,14,spanish_brand:ing;spanish_token:cliente;spanish_token:clientes;spanish_token:login;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://cliente.suportededicado.net/cadastro-santander/app/?23438a559f41660a74b1f752826a0aba,cliente.suportededicado.net,12,spanish_brand:santander;spanish_token:cliente;spanish_hosting:suportededicado.net;brand_and_spanish_token_boost;brand_in_path:santander;brand_global_tld_boost;suspicious_host,,,,
https://cn.sunparkresorts.com/mosaid/mon/your----tracking/dhl/shipping/login/cc.php,cn.sunparkresorts.com,13,spanish_brand:ing;spanish_brand:dhl;spanish_token:login;spanish_token:pin;brand_and_spanish_token_boost;brand_in_path:ing;path_verification_tokens:pin;brand_global_tld_boost,,,,
https://co-bccd2c.ingress-bonde.ewp.live/po/home/recibir_paquete.php,co-bccd2c.ingress-bonde.ewp.live,15,spanish_brand:ing;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://compsecbofas.webcindario.com/fillform/rev/vol/singon/information.php,compsecbofas.webcindario.com,13,spanish_brand:ing;spanish_token:forma;spanish_hosting:webcindario;brand_and_spanish_token_boost;brand_in_path:ing;path_verification_tokens:forma;brand_global_tld_boost;ing_false_positive;ing_path_exception,,,,
https://confirmacion-cuenta-1-9cd542.ingress-comporellon.easywp.com/mi-cuenta/acceso/es/clients/login.php,confirmacion-cuenta-1-9cd542.ingress-comporellon.easywp.com,13,spanish_brand:ing;spanish_token:acceso;spanish_token:login;spanish_token:confirmacion;spanish_token:cuenta;spanish_token:firma;brand_and_spanish_token_boost;brand_in_subdomain;brand_global_tld_boost,,,,
https://confirmacion-cuenta-a60a2f.ingress-daribow.easywp.com/es/?pwd=bbva,confirmacion-cuenta-a60a2f.ingress-daribow.easywp.com,12,spanish_brand:bbva;spanish_brand:ing;spanish_token:confirmacion;spanish_token:cuenta;spanish_token:firma;brand_and_spanish_token_boost;brand_in_subdomain;brand_global_tld_boost,,,,
https://consielle-bbc9ad.ingress-comporellon.ewp.live/coreoss/pagomente/recibir_paquete.php,consielle-bbc9ad.ingress-comporellon.ewp.live,16,spanish_brand:ing;spanish_token:pago;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://conversionworksstopinfringement.vercel.app/decision&copyright,conversionworksstopinfringement.vercel.app,12,spanish_brand:ing;spanish_token:pin;brand_and_spanish_token_boost;brand_in_subdomain;brand_global_tld_boost;tld_riesgo_alto;foreign_tld_but_es_context;ing_false_positive;ing_path_exception,,,,
https://coreosnotification-b7bd01.ingress-erytho.ewp.live/manage/sms/sms2.html,coreosnotification-b7bd01.ingress-erytho.ewp.live,14,spanish_brand:ing;spanish_token:sms;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://corporate-onlinecloudfiles.df.r.appspot.com/access22/index.html?common=oauth2.authorize?client_id=4345a7b9-9a63-4910-a426-35363201d503&redirect_uri=https:/www.office.com/landing&response_type=code+id_token&scope=openid+profile&response_mode=form_post&nonce=637145969124955120.m2e3yzczogqtntjmzi00yznkltkxndmtndlkogrhmdljzddimtqxm2izndgtmguwni00zjk5ltgzmgytzdhlogezymvlmdnk&ui_locales=en-us&mkt=en-us&client-request-id=5f3bc0b1-d846-4f49-b5bc-73270dc49e37&state=hssk1r06r3vcndovbrefa528uv4bzyhkpj4l2fybxyvux6quftmyg1e-itkfep3ck7by5uz_ngkjobu_6jfuttuyrgapyetu0abvh0-sue-lxyvnzkgdxrzqak7pr8tisqptcbsk1jb1nje_6grndq15jfd7iamqdh4zt8pt4ij08_egk3yhjlzzhqsesctu45tcod3ve-pxyf_thfeuz1vddpkadtpsoy1cngjusacynlos6bzrh5dr35yqor3oi1pjvn5vrm_50ryl_izeca&x-client-sku=id_netstandard2_0&x-client-ver=6.2.0.0,corporate-onlinecloudfiles.df.r.appspot.com,12,spanish_brand:ing;spanish_brand:dgt;spanish_brand:dhl;spanish_token:token;spanish_hosting:appspot.com;brand_and_spanish_token_boost;brand_global_tld_boost;shortener_spain;english_term_in_path,,,,
https://correos-1-bc9a64.ingress-erytho.ewp.live/info/pagomente/recibir_paquete.php,correos-1-bc9a64.ingress-erytho.ewp.live,17,spanish_brand:ing;spanish_brand:correos;spanish_token:pago;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://correos-b69ce7.ingress-daribow.ewp.live/correos.spania/correos/coress/coress/manage/sms/sms2.html,correos-b69ce7.ingress-daribow.ewp.live,15,spanish_brand:ing;spanish_brand:correos;spanish_token:sms;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://correos-bcb20b.ingress-baronn.ewp.live/login/home/correeoos/recibir_paquete.php,correos-bcb20b.ingress-baronn.ewp.live,17,spanish_brand:ing;spanish_brand:correos;spanish_token:login;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://correos-bcea5d.ingress-baronn.ewp.live/log-up/pagomente/recibir_paquete.php,correos-bcea5d.ingress-baronn.ewp.live,17,spanish_brand:ing;spanish_brand:correos;spanish_token:pago;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://correos-clientes.net/recibir_paquete.php,correos-clientes.net,12,spanish_brand:correos;spanish_token:cliente;spanish_token:clientes;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;path_verification_tokens:recibir;brand_global_tld_boost,,,,
https://correos-dev.tempurl.host/es/manage/sms/sms2.html,correos-dev.tempurl.host,14,spanish_brand:correos;spanish_token:sms;spanish_hosting:tempurl.host;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context,,,,
https://correosespana-b4c727.ingress-earth.ewp.live/auth/erreur-sms.php,correosespana-b4c727.ingress-earth.ewp.live,15,spanish_brand:ing;spanish_brand:correos;spanish_token:sms;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://correos-expresse-673ba7.ingress-baronn.ewp.live/correos/correopin/manage,correos-expresse-673ba7.ingress-baronn.ewp.live,15,spanish_brand:ing;spanish_brand:correos;spanish_token:pin;brand_and_spanish_token_boost;path_verification_tokens:pin;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://correosexpriiso-b7be51.ingress-comporellon.ewp.live/crss/adam/recibir_paquete.php,correosexpriiso-b7be51.ingress-comporellon.ewp.live,16,spanish_brand:ing;spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://correosinfolog.tempurl.host/info/net/manage/sms/sms2.html,correosinfolog.tempurl.host,14,spanish_brand:correos;spanish_token:sms;spanish_hosting:tempurl.host;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context,,,,
https://correosinfoweb.tempurl.host/infoswebservicios/recibir_paquete.php,correosinfoweb.tempurl.host,15,spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;spanish_hosting:tempurl.host;brand_and_spanish_token_boost;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context,,,,
https://correospaquette-bcfe8c.ingress-florina.ewp.live/pagomente_spain,correospaquette-bcfe8c.ingress-florina.ewp.live,13,spanish_brand:ing;spanish_brand:correos;spanish_token:pago;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://correosparricularesssss-bd6c41.ingress-earth.ewp.live/tkeee/zeeed/recibir_paquete.php,correosparricularesssss-bd6c41.ingress-earth.ewp.live,16,spanish_brand:ing;spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://correosparticularsestaaa-bce9d7.ingress-daribow.ewp.live/hp5dt/cesp/recibir_paquete.php,correosparticularsestaaa-bce9d7.ingress-daribow.ewp.live,16,spanish_brand:ing;spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://correosss-ew-be2384.ingress-erytho.ewp.live/ls-spn/recibir_paquete.php,correosss-ew-be2384.ingress-erytho.ewp.live,16,spanish_brand:ing;spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://correos.wonstasite.com/espr6/correossontra7/powersecur7/okla7d/indofinnall7/recibir_paquete.php,correos.wonstasite.com,12,spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;path_verification_tokens:recibir;brand_in_subdomain;brand_global_tld_boost,,,,
https://corrreos-bc3f77.ingress-comporellon.ewp.live/corex%20%20not%20edit/auth/erreur-sms.php,corrreos-bc3f77.ingress-comporellon.ewp.live,14,spanish_brand:ing;spanish_token:sms;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://corrreosspain-bc31cb.ingress-bonde.ewp.live/es/pagomente/recibir_paquete.php,corrreosspain-bc31cb.ingress-bonde.ewp.live,16,spanish_brand:ing;spanish_token:pago;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://corss-1-aeab5e.ingress-erytho.ewp.live/nonew/santander/particulares.php,corss-1-aeab5e.ingress-erytho.ewp.live,15,spanish_brand:santander;spanish_brand:ing;spanish_token:particulares;brand_and_spanish_token_boost;brand_in_path:santander;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://cuenta.44-202-148-3.cprapid.com/bbva_light/?id_jibbrs=dr-510529,cuenta.44-202-148-3.cprapid.com,12,spanish_brand:bbva;spanish_token:cuenta;spanish_hosting:cprapid.com;brand_and_spanish_token_boost;brand_in_path:bbva;brand_global_tld_boost;suspicious_host,,,,
https://cuentainformacion-b8eb22.ingress-comporellon.ewp.live/express/corexbt/auth/billing.php,cuentainformacion-b8eb22.ingress-comporellon.ewp.live,13,spanish_brand:ing;spanish_token:cuenta;spanish_token:forma;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://cuenta-informacion-bcbeaf.ingress-daribow.ewp.live/ing/ing/coo.php,cuenta-informacion-bcbeaf.ingress-daribow.ewp.live,13,spanish_brand:ing;spanish_token:cuenta;spanish_token:forma;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://cuentas.15-237-142-160.cprapid.com/bbva_light,cuentas.15-237-142-160.cprapid.com,13,spanish_brand:bbva;spanish_token:cuenta;spanish_token:cuentas;spanish_hosting:cprapid.com;brand_and_spanish_token_boost;brand_in_path:bbva;brand_global_tld_boost;suspicious_host,,,,
https://cuentas.170-64-148-61.cprapid.com/app/bbva_light,cuentas.170-64-148-61.cprapid.com,13,spanish_brand:bbva;spanish_token:cuenta;spanish_token:cuentas;spanish_hosting:cprapid.com;brand_and_spanish_token_boost;brand_in_path:bbva;brand_global_tld_boost;suspicious_host,,,,
https://cuenta-verificacion-9cd542.ingress-daribow.easywp.com/cuenta/auth/access/clients/login.php?verification,cuenta-verificacion-9cd542.ingress-daribow.easywp.com,12,spanish_brand:ing;spanish_token:login;spanish_token:verificacion;spanish_token:cuenta;spanish_token:verificacion;brand_and_spanish_token_boost;brand_in_subdomain;brand_global_tld_boost,,,,
https://cuotasnopagadas-1-bc0ed7.ingress-earth.ewp.live/confirmeelpago/recibir_paquete.php,cuotasnopagadas-1-bc0ed7.ingress-earth.ewp.live,16,spanish_brand:ing;spanish_token:pago;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://cz-b82a5a.ingress-baronn.ewp.live/cz/smserror2.php,cz-b82a5a.ingress-baronn.ewp.live,14,spanish_brand:ing;spanish_token:sms;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://david-pingee35.pages.dev/help/contact/208787918988395,david-pingee35.pages.dev,12,spanish_brand:ing;spanish_token:pin;spanish_hosting:pages.dev;brand_and_spanish_token_boost;brand_in_subdomain;brand_global_tld_boost;tld_riesgo_alto;foreign_tld_but_es_context;pt_kw:conta;ing_false_positive;ing_path_exception,,,,
https://delivery-updatedhl-support430327.codeanyapp.com/dhl-cz/sms2.php?bills=cz45s=optus?token=cz4540d,delivery-updatedhl-support430327.codeanyapp.com,15,spanish_brand:dhl;spanish_token:sms;spanish_token:token;spanish_hosting:codeanyapp.com;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;brand_global_tld_boost;suspicious_host,,,,
https://demo2.cloudwp.dev/trial-2tt3605y/correos/recibir_paquete.php,demo2.cloudwp.dev,15,spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;brand_in_path:correos;path_verification_tokens:recibir;brand_global_tld_boost;tld_riesgo_alto;foreign_tld_but_es_context,,,,
https://dhlaustralia-b98011.ingress-erytho.ewp.live/ato-sms/ato,dhlaustralia-b98011.ingress-erytho.ewp.live,15,spanish_brand:ing;spanish_brand:dhl;spanish_token:sms;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://dhl-bb14fa.ingress-baronn.ewp.live/login/dhl.de/ch-en/pakete-versenden/privatkunden/login/?_branch_match_id=1111887460475924769&utm_medium=marketing&_branch_referrer=h4siaaaaaaaaa8sokskottlxt84vkkrnl9bnzevl10sskndlyczl1vetsa72dk90tc9nagc7alg9kqaaaa==,dhl-bb14fa.ingress-baronn.ewp.live,12,spanish_brand:ing;spanish_brand:dhl;spanish_token:login;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern;english_term_in_path,,,,
https://dhlpostinternational.com/dhl/shipping/login/index.php?trackid=cs471210241de,dhlpostinternational.com,13,spanish_brand:ing;spanish_brand:dhl;spanish_token:login;spanish_token:pin;brand_and_spanish_token_boost;brand_in_path:ing;path_verification_tokens:pin;brand_global_tld_boost,,,,
https://dhltrackings-6f9fa.web.app/index.html/?email=redacted&token=ee977806d7286510da8b9a7492ba58e2484c0ecc,dhltrackings-6f9fa.web.app,15,spanish_brand:ing;spanish_brand:dhl;spanish_token:token;spanish_hosting:web.app;brand_and_spanish_token_boost;brand_in_subdomain;brand_global_tld_boost;tld_riesgo_alto;foreign_tld_but_es_context;ing_false_positive;ing_path_exception,,,,
https://dhl-track-shippment-information-inforamtions.codeanyapp.com/home.php?newtoken=,dhl-track-shippment-information-inforamtions.codeanyapp.com,13,spanish_brand:dhl;spanish_token:forma;spanish_token:token;spanish_hosting:codeanyapp.com;brand_and_spanish_token_boost;brand_in_subdomain;brand_global_tld_boost;suspicious_host,,,,
https://domineionosinformationen.tempurl.host/de/ionos/ionos1&1/?615cfc1144f6ebc28c03282eb67c9b64/?3mail@b.c,domineionosinformationen.tempurl.host,12,spanish_brand:ionos;spanish_token:forma;spanish_hosting:tempurl.host;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context,,,,
https://doneskferti-ba8723.ingress-comporellon.ewp.live/inuc/aust/atosms/ato/index.php,doneskferti-ba8723.ingress-comporellon.ewp.live,14,spanish_brand:ing;spanish_token:sms;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://dropbox-depo-storage.pages.dev/index1.html?alt=media&token=1c1280e9-b8fe-4a64-b030-b75ce494b7e3&data=cmfwawryzxnwb25zzubyzwfsdhlvbmvncm91cc5jb20=&subf=open%20vacations&foldr=human%20resources&file=open%20vacation%20submissions.xls,dropbox-depo-storage.pages.dev,12,spanish_brand:dhl;spanish_token:token;spanish_hosting:pages.dev;brand_and_spanish_token_boost;brand_global_tld_boost;tld_riesgo_alto;foreign_tld_but_es_context,,,,
https://e-1-ba384c.ingress-florina.ewp.live/c/cs/recibir_paquete.php,e-1-ba384c.ingress-florina.ewp.live,15,spanish_brand:ing;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://ebanking-ch3-ubs-a3ab0.web.app/login.html?session=3rdd3rzd0trfpvuznlmpjczuvvyj6arljmsptk0kowbo2d6uowzbh1at8mvofsw68xwk1loownx5onwscbu6tztl2hg5m5d6ph&auth=46a9adb7-5b8a-426e-aeab-dd5b9cffb4d2,ebanking-ch3-ubs-a3ab0.web.app,13,spanish_brand:ing;spanish_token:login;spanish_hosting:web.app;brand_and_spanish_token_boost;brand_in_subdomain;brand_global_tld_boost;tld_riesgo_alto;foreign_tld_but_es_context;english_term_in_path,,,,
https://ecarduar-bc20e9.ingress-baronn.ewp.live/new%20correos/pagomente/recibir_paquete.php,ecarduar-bc20e9.ingress-baronn.ewp.live,19,spanish_brand:ing;spanish_brand:correos;spanish_token:pago;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;brand_in_path:correos;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://ed-kingdom-lehi.instawp.xyz/83884hdd/auth/erreur-sms.php,ed-kingdom-lehi.instawp.xyz,12,spanish_brand:ing;spanish_token:sms;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;ing_false_positive;ing_path_exception,,,,
https://efbr.com/bbva.banco/hazte-cliente/abrir-cuenta-bancaria-online/s001576/desktop/5f70a60c48390fc8505095f33e915238,efbr.com,12,spanish_brand:bbva;spanish_token:cliente;spanish_token:cuenta;spanish_token:banco;spanish_token:banca;brand_and_spanish_token_boost;brand_in_path:bbva;brand_global_tld_boost,,,,
https://engineeius.com/engineeius.ca/id/your----tracking/dhl/shipping,engineeius.com,12,spanish_brand:ing;spanish_brand:dhl;spanish_token:pin;brand_and_spanish_token_boost;brand_in_path:ing;path_verification_tokens:pin;brand_global_tld_boost,,,,
https://eniar-codigos-postales-oficinas-user565.codeanyapp.com/spain/correos/auth,eniar-codigos-postales-oficinas-user565.codeanyapp.com,13,spanish_brand:correos;spanish_token:oficina;spanish_token:codigo;spanish_hosting:codeanyapp.com;brand_and_spanish_token_boost;brand_in_path:correos;brand_global_tld_boost;suspicious_host,,,,
https://entrega-estndar-baf1d3.ingress-baronn.ewp.live/correos/correos/recibir_paquete.php,entrega-estndar-baf1d3.ingress-baronn.ewp.live,19,spanish_brand:ing;spanish_brand:correos;spanish_token:entrega;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;brand_in_path:correos;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
http://serviceaaa-af64ca.ingress-baronn.ewp.live/informations/payment.php,serviceaaa-af64ca.ingress-baronn.ewp.live,13,spanish_brand:ing;spanish_token:forma;brand_and_spanish_token_boost;path_verification_tokens:forma;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern;english_term_in_path,,,,
http://service-informationen-bc51b5.ingress-erytho.ewp.live/en/dhl,service-informationen-bc51b5.ingress-erytho.ewp.live,14,spanish_brand:ing;spanish_brand:dhl;spanish_token:forma;brand_and_spanish_token_boost;brand_in_path:dhl;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern;english_term_in_path,,,,
http://servicio-baffd6.ingress-bonde.ewp.live/bbva/area_cliente/index.php,servicio-baffd6.ingress-bonde.ewp.live,15,spanish_brand:bbva;spanish_brand:ing;spanish_token:cliente;brand_and_spanish_token_boost;brand_in_path:bbva;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://es-caixabank.com/particulares/60699/home/espera.html,es-caixabank.com,12,spanish_brand:caixabank;spanish_token:particulares;spanish_token:espera;brand_and_spanish_token_boost;path_verification_tokens:espera;brand_global_tld_boost;fuzzy_whitelist_match:caixabank.es:86,,,,
https://esp-ace-de-facturat-ion02-b61603.ingress-baronn.ewp.live/orgla/customer_center/customer-idpp00c284/login.php,esp-ace-de-facturat-ion02-b61603.ingress-baronn.ewp.live,13,spanish_brand:ing;spanish_token:factura;spanish_token:login;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://espaserv-bc31cb.ingress-erytho.ewp.live/spain/pagomente/recibir_paquete.php,espaserv-bc31cb.ingress-erytho.ewp.live,16,spanish_brand:ing;spanish_token:pago;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
