campaign,categoria,confianza,confidence,dataset_split,domain,entidad,free_hosting,inclusion,is_https,label,matched_target,notas,route_type,ruido,score_total_v2,sector,sector_norm,source,timestamp,url,url_norm,domain_complexity,host_entropy,domain_whitelist_score,suspicious_path_token,token_density,trusted_token_context,infra_risk,fake_tld_in_subdomain_or_path,param_count_boost,subdomain,tld,path
,,90.0,,train_val,044088d.wcomhost.com,Santander,,1.0,,1,,"banca | santander | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:santander;spanish_token:banco;spanish_marker:.es;brand_and_spanish | confianza=90 (ruido=10%)",,10.0,13.0,Banca,Banca,,,http://044088d.wcomhost.com/www.santanader.es/banco/particulier/santander/santa,http://044088d.wcomhost.com/www.santanader.es/banco/particulier/santander/santa,0.5149955016194101,0.2844059261334006,0.0,0.0,0.0,0.0,0.3,0.0,0.0,044088d,com,/www.santanader.es/banco/particulier/santander/santa
,,90.0,,train_val,bbvaspaing.temp.swtest.ru,BBVA,,1.0,,1,,"banca | bbva | Confirmación | marca_en_path;spanish_token | score=13, signals=spanish_brand:bbva;spanish_brand:ing;spanish_token:cliente;spanish_token:confirm | confianza=90 (ruido=10%)",,10.0,13.0,Banca,Banca,,,http://bbvaspaing.temp.swtest.ru/bbva21/bbva/area_cliente/smsconfirmacion.html,http://bbvaspaing.temp.swtest.ru/bbva21/bbva/area_cliente/smsconfirmacion.html,0.5654308988738557,0.8446958733715442,0.0,1.0,0.1111111111111111,-1.0,3.3,0.0,0.0,bbvaspaing.temp,ru,/bbva21/bbva/area_cliente/smsconfirmacion.html
,,90.0,,train_val,loc2.caixabank.es.ay-min.az,CaixaBank,,1.0,,1,,"banca | caixabank | Verificación | marca_en_path;spanish_token | score=13, signals=spanish_brand:caixabank;spanish_token:codigo;spanish_marker:.es;brand_and_spanis | confianza=90 (ruido=10%)",,10.0,13.0,Banca,Banca,,,http://loc2.caixabank.es.ay-min.az/gpeticiones;weblogicsession/lacaixa/home/codigo.html,http://loc2.caixabank.es.ay-min.az/gpeticiones;weblogicsession/lacaixa/home/codigo.html,0.46637414480201,0.8641411905327384,0.0,0.0,0.0,0.0,0.3,1.0,0.0,loc2.caixabank.es,az,/gpeticiones;weblogicsession/lacaixa/home/codigo.html
,,90.0,,train_val,loc4.caixabank.es.gpeticiones.weblogicsession.ay-min.az,CaixaBank,,1.0,,1,,"banca | caixabank | Verificación | marca_en_path;spanish_token | score=13, signals=spanish_brand:caixabank;spanish_token:codigo;spanish_marker:.es;brand_and_spanis | confianza=90 (ruido=10%)",,10.0,13.0,Banca,Banca,,,http://loc4.caixabank.es.gpeticiones.weblogicsession.ay-min.az/lacaixa/home/codigo.html,http://loc4.caixabank.es.gpeticiones.weblogicsession.ay-min.az/lacaixa/home/codigo.html,0.46637414480201,0.934883754644537,0.0,0.0,0.0,0.0,0.3,1.0,0.0,loc4.caixabank.es.gpeticiones.weblogicsession,az,/lacaixa/home/codigo.html
,,90.0,,train_val,loveysplace.com,ING,,1.0,,1,,"banca | ing | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:sms;spanish_marker:.es;brand_and_spanish_token_b | confianza=90 (ruido=10%)",,10.0,13.0,Banca,Banca,,,http://loveysplace.com/ingdirect.es/02298/sms.html,http://loveysplace.com/ingdirect.es/02298/sms.html,0.5814524214564215,0.0,0.0,1.0,0.12,0.0,0.3,0.0,0.0,,com,/ingdirect.es/02298/sms.html
,,90.0,,train_val,064f211.wcomhost.com,CaixaBank,,1.0,,1,,"banca | caixaBank | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:caixabank;spanish_token:espera;brand_and_spanish_token_boost;brand | confianza=90 (ruido=10%)",,10.0,13.0,Banca,Banca,,,https://064f211.wcomhost.com/caixanew/CaixaBank/particular/GPeticionesPN/Es/home/Espera.html,https://064f211.wcomhost.com/caixanew/caixabank/particular/gpeticionespn/es/home/espera.html,0.5149955016194101,0.3677392594667339,0.0,0.0,0.0,0.0,0.0,1.0,0.0,064f211,com,/caixanew/caixabank/particular/gpeticionespn/es/home/espera.html
,,90.0,,train_val,0674b9c.wcomhost.com,CaixaBank,,1.0,,1,,"banca | caixaBank | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:caixabank;spanish_token:espera;brand_and_spanish_token_boost;brand | confianza=90 (ruido=10%)",,10.0,13.0,Banca,Banca,,,https://0674b9c.wcomhost.com/CaixaBank/particular/GPeticionesPN/Es/home/Espera.html,https://0674b9c.wcomhost.com/caixabank/particular/gpeticionespn/es/home/espera.html,0.5149955016194101,0.4094059261334006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0674b9c,com,/caixabank/particular/gpeticionespn/es/home/espera.html
,,90.0,,train_val,anularpagosbc.replit.app,Generico,,1.0,,1,,"banca | generico | Pago | free_hosting;kit_3dsecure;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:pago;spanish_token:pagos;brand_and_spanish_token, TLD .app | confianza=90 (ruido=10%)",,10.0,13.0,Banca,Banca,,,https://anularpagosbc.replit.app/mua/waiting/scis/j6unvhzsitlyrxstpnfun4tssjgejkn7dldp6fxsjfxo/3d/no-back-button,https://anularpagosbc.replit.app/mua/waiting/scis/j6unvhzsitlyrxstpnfun4tssjgejkn7dldp6fxsjfxo/3d/no-back-button,0.6665186657570086,0.8336697852628987,0.0,1.0,0.5625,0.0,2.0,0.0,0.0,anularpagosbc,app,/mua/waiting/scis/j6unvhzsitlyrxstpnfun4tssjgejkn7dldp6fxsjfxo/3d/no-back-button
,,90.0,,train_val,banco.online.bbva.146-70-81-49.cprapid.com,BBVA,,1.0,,1,,"banca | bbva | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:bbva;spanish_token:banco;spanish_token:movil;spanish_hosting:cprap | confianza=90 (ruido=10%)",,10.0,13.0,Banca,Banca,,,https://banco.online.bbva.146-70-81-49.cprapid.com/bbva-movil/es/index.php,https://banco.online.bbva.146-70-81-49.cprapid.com/bbva-movil/es/index.php,0.4886921634587601,0.9825675930733636,0.0,0.0,0.0,0.0,0.0,1.0,0.0,banco.online.bbva.146-70-81-49,com,/bbva-movil/es/index.php
,,90.0,,train_val,bancosantander.es.hotelparadis.es,Santander,,1.0,,1,,"banca | santander | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:santander;spanish_token:login;spanish_token:aviso;spanish_token:ba | confianza=90 (ruido=10%)",,10.0,13.0,Banca,Banca,,,https://bancosantander.es.hotelparadis.es/aviso/03a253e1ba5bba8/login.php?signin,https://bancosantander.es.hotelparadis.es/aviso/03a253e1ba5bba8/login.php?signin,0.6047959107052152,0.7889097655573916,0.0,0.0,0.0,-1.0,0.0,0.0,0.5,bancosantander.es,es,/aviso/03a253e1ba5bba8/login.php
,,90.0,,train_val,nuevaentrega-b527a7.ingress-earth.ewp.live,Amazon,,1.0,,1,,"logistica | amazon | Login | free_hosting;marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:entrega;brand_and_spanish_token_boost;brand_in_s | confianza=90 (ruido=10%)",,10.0,12.0,Logística,Logística,,,http://nuevaentrega-b527a7.ingress-earth.ewp.live/amazon,http://nuevaentrega-b527a7.ingress-earth.ewp.live/amazon,0.5084954324164709,0.9443795665721582,0.0,0.0,0.0,0.0,3.3,0.0,0.0,nuevaentrega-b527a7.ingress-earth,live,/amazon
,,90.0,,train_val,ngievsm.beget.tech,ING,,1.0,,1,,"banca | ing | Confirmación | marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:confirmacion;spanish_token:banco;spanish_token:m | confianza=90 (ruido=10%)",,10.0,12.0,Banca,Banca,,,http://ngievsm.beget.tech/icl/ingbanco.es/ing_n/4c95e/code/num/confirmacionmovil.php,http://ngievsm.beget.tech/icl/ingbanco.es/ing_n/4c95e/code/num/confirmacionmovil.php,0.4463042679920471,0.4094059261334006,0.0,0.0,0.0,0.0,0.3,0.0,0.0,ngievsm,tech,/icl/ingbanco.es/ing_n/4c95e/code/num/confirmacionmovil.php
,,90.0,,train_val,mooneygroup-it.builderallwppro.com,Correos,,1.0,,1,,"logsitica | correos | Smishing paquete | marca_en_path;spanish_token | score=12, signals=spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;brand_and_span | confianza=90 (ruido=10%)",,10.0,12.0,Logística,Logística,,,http://mooneygroup-it.builderallwppro.com/correos/recibir_paquete.php,http://mooneygroup-it.builderallwppro.com/correos/recibir_paquete.php,0.6598953602049249,0.8669300251186252,0.0,1.0,0.275,0.0,0.3,0.0,0.0,mooneygroup-it,com,/correos/recibir_paquete.php
,,90.0,,train_val,magento-421793-1325519.cloudwaysapps.com,ING,,1.0,,1,,"banca | ing | Login | marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:banco;spanish_token:sms;brand_and_spanish_token_ | confianza=90 (ruido=10%)",,10.0,12.0,Banca,Banca,,,http://magento-421793-1325519.cloudwaysapps.com/ing%20-%20banco%20online%20sin%20comisiones12/sms.html,http://magento-421793-1325519.cloudwaysapps.com/ing%20-%20banco%20online%20sin%20comisiones12/sms.html,0.6227475028412629,0.947188728498376,0.0,1.0,0.0714285714285714,0.0,0.3,0.0,0.0,magento-421793-1325519,com,/ing%20-%20banco%20online%20sin%20comisiones12/sms.html
,,90.0,,train_val,kiddofeedo.com,Santander,,1.0,,1,,"banca | santander | Verificación | marca_en_path;spanish_token | score=12, signals=spanish_brand:santander;spanish_token:codigo;spanish_token:sms;brand_and_spanish | confianza=90 (ruido=10%)",,10.0,12.0,Banca,Banca,,,http://kiddofeedo.com/vip/images/gruposantander/home/sms_codigo,http://kiddofeedo.com/vip/images/gruposantander/home/sms_codigo,0.5212379677326937,0.0,0.0,1.0,0.119047619047619,0.0,0.3,0.0,0.0,,com,/vip/images/gruposantander/home/sms_codigo
,,90.0,,train_val,go.vpscairo.com,Correos,,1.0,,1,,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=12, signals=spanish_brand:correos;spanish_token:portal;spanish_marker:.es;brand_and_spanish_ | confianza=90 (ruido=10%)",,10.0,12.0,Logística,Logística,,,http://go.vpscairo.com/vpscairo_files/core/ess/bienvenido%20a%20correos.es%20-%20el%20portal%20online%20de%20correos.html,http://go.vpscairo.com/vpscairo_files/core/ess/bienvenido%20a%20correos.es%20-%20el%20portal%20online%20de%20correos.html,0.5299640517645717,0.0,0.0,0.0,0.0,-1.0,0.3,0.0,0.0,go,com,/vpscairo_files/core/ess/bienvenido%20a%20correos.es%20-%20el%20portal%20online%20de%20correos.html
,,90.0,,train_val,cuenta-informacion-bcbeaf.ingress-daribow.ewp.live,ING,,1.0,,1,,"banca | ing | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:cuenta;spanish_token:forma;brand_and_spanish_tok | confianza=90 (ruido=10%)",,10.0,13.0,Banca,Banca,,,https://cuenta-informacion-bcbeaf.ingress-daribow.ewp.live/ing/ing/coo.php,https://cuenta-informacion-bcbeaf.ingress-daribow.ewp.live/ing/ing/coo.php,0.5084954324164709,0.9771737423907104,0.0,0.0,0.0,0.0,3.0,0.0,0.0,cuenta-informacion-bcbeaf.ingress-daribow,live,/ing/ing/coo.php
,,90.0,,train_val,cuentainformacion-b8eb22.ingress-comporellon.ewp.live,Generico,,1.0,,1,,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:cuenta;spanish_token:forma;brand_and_spanish_tok | confianza=90 (ruido=10%)",,10.0,13.0,Genérico / Otros,Genérico / Otros,,,https://cuentainformacion-b8eb22.ingress-comporellon.ewp.live/express/corexbt/auth/billing.php,https://cuentainformacion-b8eb22.ingress-comporellon.ewp.live/express/corexbt/auth/billing.php,0.5084954324164709,1.0,0.0,0.0,0.0,-1.0,3.0,0.0,0.0,cuentainformacion-b8eb22.ingress-comporellon,live,/express/corexbt/auth/billing.php
,,90.0,,train_val,correospaquette-bcfe8c.ingress-florina.ewp.live,Correos,,1.0,,1,,"logistica | correos | Pago | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:pago;brand_and_spanish_tok | confianza=90 (ruido=10%)",,10.0,13.0,Logística,Logística,,,https://correospaquette-bcfe8c.ingress-florina.ewp.live/pagomente_spain,https://correospaquette-bcfe8c.ingress-florina.ewp.live/pagomente_spain,0.5084954324164709,0.9924018347793512,0.0,1.0,0.25,0.0,3.0,0.0,0.0,correospaquette-bcfe8c.ingress-florina,live,/pagomente_spain
,,90.0,,train_val,correosespana-b4c727.ingress-earth.ewp.live,Correos,,1.0,,1,,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=15, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:sms;brand_and_spanish_toke | confianza=90 (ruido=10%)",,10.0,15.0,Logística,Logística,,,https://correosespana-b4c727.ingress-earth.ewp.live/auth/erreur-sms.php,https://correosespana-b4c727.ingress-earth.ewp.live/auth/erreur-sms.php,0.5084954324164709,0.9675008972474658,0.0,1.0,0.125,-1.0,3.0,0.0,0.0,correosespana-b4c727.ingress-earth,live,/auth/erreur-sms.php
,,90.0,,train_val,correos-b69ce7.ingress-daribow.ewp.live,Correos,,1.0,,1,,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=15, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:sms;brand_and_spanish_toke | confianza=90 (ruido=10%)",,10.0,15.0,Logística,Logística,,,https://correos-b69ce7.ingress-daribow.ewp.live/correos.spania/correos/coress/coress/manage/sms/sms2.html,https://correos-b69ce7.ingress-daribow.ewp.live/correos.spania/correos/coress/coress/manage/sms/sms2.html,0.5084954324164709,0.9535929857949068,0.0,1.0,0.0864197530864197,0.0,3.0,0.0,0.0,correos-b69ce7.ingress-daribow,live,/correos.spania/correos/coress/coress/manage/sms/sms2.html
,,90.0,,train_val,co-bccd2c.ingress-bonde.ewp.live,Generico,,1.0,,1,,"logistica | generico | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=15, signals=spanish_brand:ing;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_ | confianza=90 (ruido=10%)",,10.0,15.0,Logística,Logística,,,https://co-bccd2c.ingress-bonde.ewp.live/po/home/recibir_paquete.php,https://co-bccd2c.ingress-bonde.ewp.live/po/home/recibir_paquete.php,0.5084954324164709,0.8648579046593244,0.0,1.0,0.264,0.0,3.0,0.0,0.0,co-bccd2c.ingress-bonde,live,/po/home/recibir_paquete.php
,,90.0,,train_val,correos-spain.tempurl.host,Correos,,1.0,,1,,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=15, signals=spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;spanish_hostin | confianza=90 (ruido=10%)",,10.0,15.0,Logística,Logística,,,http://correos-spain.tempurl.host/es/recibir_paquete.php,http://correos-spain.tempurl.host/es/recibir_paquete.php,0.5184329378162824,0.8097253141506577,0.0,1.0,0.275,0.0,0.3,1.0,0.0,correos-spain,host,/es/recibir_paquete.php
,,90.0,,train_val,correos-esxpress.tempurl.host,Correos,,1.0,,1,,"logustuca | correos | Smishing paquete | marca_en_path;spanish_token | score=15, signals=spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;spanish_hostin | confianza=90 (ruido=10%)",,10.0,15.0,Logística,Logística,,,http://correos-esxpress.tempurl.host/correos-esxpress.tempurl.host/es/recibir_paquete.php,http://correos-esxpress.tempurl.host/correos-esxpress.tempurl.host/es/recibir_paquete.php,0.5184329378162824,0.6951597655573916,0.0,1.0,0.165,0.0,0.3,1.0,0.0,correos-esxpress,host,/correos-esxpress.tempurl.host/es/recibir_paquete.php
,,90.0,,train_val,www.paqueteseur.info,Seur,,1.0,,1,,"logistica | seur | Pago | marca_en_path;spanish_token | score=16, signals=spanish_brand:correos;spanish_brand:seur;spanish_token:pago;spanish_token:paquet | confianza=90 (ruido=10%)",,10.0,16.0,Logística,Logística,,,http://www.paqueteseur.info/Correos/Seleccione_medio_de_pago_codigo.php,http://www.paqueteseur.info/correos/seleccione_medio_de_pago_codigo.php,0.8424114126897717,0.0,0.0,1.0,0.1071428571428571,0.0,1.8,0.0,0.0,www,info,/correos/seleccione_medio_de_pago_codigo.php
,,90.0,,train_val,site73-bd0bf7.ingress-erytho.ewp.live,Correos,,1.0,,1,,"logistica | correos | Pago | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_token:pago;spanish_token:paquete;spanish_token:recibir | confianza=90 (ruido=10%)",,10.0,16.0,Logística,Logística,,,https://site73-bd0bf7.ingress-erytho.ewp.live/867524/pagomente/recibir_paquete.php,https://site73-bd0bf7.ingress-erytho.ewp.live/867524/pagomente/recibir_paquete.php,0.5084954324164709,0.98955729216747,0.0,1.0,0.444,0.0,3.0,0.0,0.0,site73-bd0bf7.ingress-erytho,live,/867524/pagomente/recibir_paquete.php
,,90.0,,train_val,recibir-paquete-da9943.ingress-erytho.ewp.live,Correos,,1.0,,1,,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:paquete;spanish_token:reci | confianza=90 (ruido=10%)",,10.0,16.0,Logística,Logística,,,https://recibir-paquete-da9943.ingress-erytho.ewp.live/correos,https://recibir-paquete-da9943.ingress-erytho.ewp.live/correos,0.5084954324164709,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,recibir-paquete-da9943.ingress-erytho,live,/correos
,,90.0,,train_val,espaserv-bc31cb.ingress-erytho.ewp.live,Correos,,1.0,,1,,"logistica | correos | Pago | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_token:pago;spanish_token:paquete;spanish_token:recibir | confianza=90 (ruido=10%)",,10.0,16.0,Logística,Logística,,,https://espaserv-bc31cb.ingress-erytho.ewp.live/spain/pagomente/recibir_paquete.php,https://espaserv-bc31cb.ingress-erytho.ewp.live/spain/pagomente/recibir_paquete.php,0.5084954324164709,0.983849666866691,0.0,1.0,0.444,0.0,3.0,0.0,0.0,espaserv-bc31cb.ingress-erytho,live,/spain/pagomente/recibir_paquete.php
,,90.0,,train_val,cuotasnopagadas-1-bc0ed7.ingress-earth.ewp.live,Generico,,1.0,,1,,"logistica | generico | Pago | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_token:pago;spanish_token:paquete;spanish_token:recibir | confianza=90 (ruido=10%)",,10.0,16.0,Logística,Logística,,,https://cuotasnopagadas-1-bc0ed7.ingress-earth.ewp.live/confirmeelpago/recibir_paquete.php,https://cuotasnopagadas-1-bc0ed7.ingress-earth.ewp.live/confirmeelpago/recibir_paquete.php,0.5084954324164709,1.0,0.0,1.0,0.4625,0.0,3.0,0.0,0.0,cuotasnopagadas-1-bc0ed7.ingress-earth,live,/confirmeelpago/recibir_paquete.php
,,90.0,,train_val,corrreosspain-bc31cb.ingress-bonde.ewp.live,Correos,,1.0,,1,,"logistica | correos | Pago | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_token:pago;spanish_token:paquete;spanish_token:recibir | confianza=90 (ruido=10%)",,10.0,16.0,Logística,Logística,,,https://corrreosspain-bc31cb.ingress-bonde.ewp.live/es/pagomente/recibir_paquete.php,https://corrreosspain-bc31cb.ingress-bonde.ewp.live/es/pagomente/recibir_paquete.php,0.5084954324164709,0.9294740032425124,0.0,1.0,0.444,0.0,3.0,1.0,0.0,corrreosspain-bc31cb.ingress-bonde,live,/es/pagomente/recibir_paquete.php
,,90.0,,train_val,correosss-ew-be2384.ingress-erytho.ewp.live,Correos,,1.0,,1,,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:paquete;spanish_token:reci | confianza=90 (ruido=10%)",,10.0,16.0,Logística,Logística,,,https://correosss-ew-be2384.ingress-erytho.ewp.live/ls-spn/recibir_paquete.php,https://correosss-ew-be2384.ingress-erytho.ewp.live/ls-spn/recibir_paquete.php,0.5084954324164709,0.9525450756487,0.0,1.0,0.22,0.0,3.0,0.0,0.0,correosss-ew-be2384.ingress-erytho,live,/ls-spn/recibir_paquete.php
,,90.0,,train_val,correosparticularsestaaa-bce9d7.ingress-daribow.ewp.live,Correos,,1.0,,1,,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:paquete;spanish_token:reci | confianza=90 (ruido=10%)",,10.0,16.0,Logística,Logística,,,https://correosparticularsestaaa-bce9d7.ingress-daribow.ewp.live/hp5dt/cesp/recibir_paquete.php,https://correosparticularsestaaa-bce9d7.ingress-daribow.ewp.live/hp5dt/cesp/recibir_paquete.php,0.5084954324164709,0.9847282445056602,0.0,1.0,0.264,0.0,3.0,0.0,0.0,correosparticularsestaaa-bce9d7.ingress-daribow,live,/hp5dt/cesp/recibir_paquete.php
,,90.0,,train_val,correosparricularesssss-bd6c41.ingress-earth.ewp.live,Correos,,1.0,,1,,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:paquete;spanish_token:reci | confianza=90 (ruido=10%)",,10.0,16.0,Logística,Logística,,,https://correosparricularesssss-bd6c41.ingress-earth.ewp.live/tkeee/zeeed/recibir_paquete.php,https://correosparricularesssss-bd6c41.ingress-earth.ewp.live/tkeee/zeeed/recibir_paquete.php,0.5084954324164709,0.9660937499619768,0.0,1.0,0.264,0.0,3.0,0.0,0.0,correosparricularesssss-bd6c41.ingress-earth,live,/tkeee/zeeed/recibir_paquete.php
,,90.0,,train_val,correosexpriiso-b7be51.ingress-comporellon.ewp.live,Correos,,1.0,,1,,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:paquete;spanish_token:reci | confianza=90 (ruido=10%)",,10.0,16.0,Logística,Logística,,,https://correosexpriiso-b7be51.ingress-comporellon.ewp.live/crss/adam/recibir_paquete.php,https://correosexpriiso-b7be51.ingress-comporellon.ewp.live/crss/adam/recibir_paquete.php,0.5084954324164709,0.9522907849632768,0.0,1.0,0.264,0.0,3.0,0.0,0.0,correosexpriiso-b7be51.ingress-comporellon,live,/crss/adam/recibir_paquete.php
,,90.0,,train_val,0560db8.wcomhost.com,CaixaBank,,1.0,,1,,"banca | caixaBank | Login | marca_en_path;spanish_token | score=14, signals=spanish_brand:caixabank;spanish_token:particulares;spanish_token:espera;brand_an | confianza=90 (ruido=10%)",,10.0,14.0,Banca,Banca,,,https://0560db8.wcomhost.com/Caixabank/particulares_es/home/Espera2.html,https://0560db8.wcomhost.com/caixabank/particulares_es/home/espera2.html,0.5149955016194101,0.3677392594667339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0560db8,com,/caixabank/particulares_es/home/espera2.html
,,90.0,,train_val,consielle-bbc9ad.ingress-comporellon.ewp.live,Correos,,1.0,,1,,"logistica | correos | Pago | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_token:pago;spanish_token:paquete;spanish_token:recibir | confianza=90 (ruido=10%)",,10.0,16.0,Logística,Logística,,,https://consielle-bbc9ad.ingress-comporellon.ewp.live/coreoss/pagomente/recibir_paquete.php,https://consielle-bbc9ad.ingress-comporellon.ewp.live/coreoss/pagomente/recibir_paquete.php,0.5084954324164709,0.9518588791898812,0.0,1.0,0.444,0.0,3.0,0.0,0.0,consielle-bbc9ad.ingress-comporellon,live,/coreoss/pagomente/recibir_paquete.php
,,90.0,,train_val,wordpress-893197-3098519.cloudwaysapps.com,Correos,,1.0,,1,,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=17, signals=spanish_brand:correos;spanish_token:paquete;spanish_token:particulares;spanish_t | confianza=90 (ruido=10%)",,10.0,17.0,Logística,Logística,,,https://wordpress-893197-3098519.cloudwaysapps.com/wwww.correos.es/particulares/es/recibir_paquete.php,https://wordpress-893197-3098519.cloudwaysapps.com/wwww.correos.es/particulares/es/recibir_paquete.php,0.6227475028412629,0.9379072918469558,0.0,1.0,0.1833333333333333,0.0,0.0,1.0,0.0,wordpress-893197-3098519,com,/wwww.correos.es/particulares/es/recibir_paquete.php
,,90.0,,train_val,correos-bcea5d.ingress-baronn.ewp.live,Correos,,1.0,,1,,"logistica | correos | Pago | free_hosting;marca_en_path;spanish_token | score=17, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:pago;spanish_token:paquete | confianza=90 (ruido=10%)",,10.0,17.0,Logística,Logística,,,https://correos-bcea5d.ingress-baronn.ewp.live/log-up/pagomente/recibir_paquete.php,https://correos-bcea5d.ingress-baronn.ewp.live/log-up/pagomente/recibir_paquete.php,0.5084954324164709,0.8891641768657057,0.0,1.0,0.37,0.0,3.0,0.0,0.0,correos-bcea5d.ingress-baronn,live,/log-up/pagomente/recibir_paquete.php
,,90.0,,train_val,correos-bcb20b.ingress-baronn.ewp.live,Correos,,1.0,,1,,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=17, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:login;spanish_token:paquet | confianza=90 (ruido=10%)",,10.0,17.0,Logística,Logística,,,https://correos-bcb20b.ingress-baronn.ewp.live/login/home/correeoos/recibir_paquete.php,https://correos-bcb20b.ingress-baronn.ewp.live/login/home/correeoos/recibir_paquete.php,0.5084954324164709,0.8780471009921652,0.0,1.0,0.2444444444444444,-1.0,3.0,0.0,0.0,correos-bcb20b.ingress-baronn,live,/login/home/correeoos/recibir_paquete.php
,,90.0,,train_val,correos-1-bc9a64.ingress-erytho.ewp.live,Correos,,1.0,,1,,"logistica | correos | Pago | free_hosting;marca_en_path;spanish_token | score=17, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:pago;spanish_token:paquete | confianza=90 (ruido=10%)",,10.0,17.0,Logística,Logística,,,https://correos-1-bc9a64.ingress-erytho.ewp.live/info/pagomente/recibir_paquete.php,https://correos-1-bc9a64.ingress-erytho.ewp.live/info/pagomente/recibir_paquete.php,0.5084954324164709,0.9848930654966808,0.0,1.0,0.444,0.0,3.0,1.0,0.0,correos-1-bc9a64.ingress-erytho,live,/info/pagomente/recibir_paquete.php
,,90.0,,train_val,informacion-bc74ce.ingress-baronn.ewp.live,Generico,,1.0,,1,,"logistica | generico | Pago | free_hosting;marca_en_path;spanish_token | score=18, signals=spanish_brand:ing;spanish_token:pago;spanish_token:paquete;spanish_token:cuenta; | confianza=90 (ruido=10%)",,10.0,18.0,Logística,Logística,,,https://informacion-bc74ce.ingress-baronn.ewp.live/cuenta/pagomente/recibir_paquete.php,https://informacion-bc74ce.ingress-baronn.ewp.live/cuenta/pagomente/recibir_paquete.php,0.5084954324164709,0.932584449350854,0.0,1.0,0.444,-1.0,3.0,0.0,0.0,informacion-bc74ce.ingress-baronn,live,/cuenta/pagomente/recibir_paquete.php
,,90.0,,train_val,have-bcea5d.ingress-erytho.ewp.live,Correos,,1.0,,1,,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=18, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:paquete;spanish_token:reci | confianza=90 (ruido=10%)",,10.0,18.0,Logística,Logística,,,https://have-bcea5d.ingress-erytho.ewp.live/content/word/correos/recibir_paquete.php,https://have-bcea5d.ingress-erytho.ewp.live/content/word/correos/recibir_paquete.php,0.5084954324164709,0.9809640474436808,0.0,1.0,0.2444444444444444,0.0,3.0,0.0,0.0,have-bcea5d.ingress-erytho,live,/content/word/correos/recibir_paquete.php
