url,domain,score_total_v2,inclusion,notas,ruido,confianza,sector,entidad
http://000o8dc.wcomhost.com/www.santanderbanco.es/bancosantander/es/particulares/santander,000o8dc.wcomhost.com,14,1,"banca | santander | Login | marca_en_path;spanish_token | score=14, signals=spanish_brand:santander;spanish_token:banco;spanish_token:particulares;spanish_m | confianza=90 (ruido=10%)",10,90,Banca,Santander
https://santeneder-bb9666.ingress-daribow.ewp.live/garido/home/particulares.php,santeneder-bb9666.ingress-daribow.ewp.live,12,1,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:particulares;brand_and_spanish_token_boost;brand | confianza=90 (ruido=10%)",10,90,Banca,Santander
https://santinder-1-bb172f.ingress-erytho.ewp.live/uno/home/particulares.php,santinder-1-bb172f.ingress-erytho.ewp.live,12,1,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:particulares;brand_and_spanish_token_boost;brand | confianza=90 (ruido=10%)",10,90,Banca,Santander
https://santknder-bb9666.ingress-erytho.ewp.live/altaa/home/particulares.php,santknder-bb9666.ingress-erytho.ewp.live,12,1,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:particulares;brand_and_spanish_token_boost;brand | confianza=90 (ruido=10%)",10,90,Banca,Santander
https://santsander-bb172f.ingress-erytho.ewp.live/tinos/home/particulares.php,santsander-bb172f.ingress-erytho.ewp.live,12,1,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:particulares;brand_and_spanish_token_boost;brand | confianza=90 (ruido=10%)",10,90,Banca,Santander
https://santt-ba3214.ingress-bonde.ewp.live/snt/santander1/particulares.php,santt-ba3214.ingress-bonde.ewp.live,15,1,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=15, signals=spanish_brand:santander;spanish_brand:ing;spanish_token:particulares;brand_and_s | confianza=90 (ruido=10%)",10,90,Banca,Santander
https://seguridad-gestion-b1032f.ingress-comporellon.ewp.live/bankinter/accounte.php?assure_nfpb=true&_pagelabel=as_login_page&connexioncompte_2actionevt=afficher&lieu.x=fr_8292263&5c3a199c596c759d80b05a7b5cc10434,seguridad-gestion-b1032f.ingress-comporellon.ewp.live,16,1,"banca | bankinter | Login | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:bankinter;spanish_brand:ing;spanish_token:login;spanish_token:segu | confianza=90 (ruido=10%)",10,90,Banca,Bankinter
https://selricos-baf31d.ingress-baronn.ewp.live/santawithpinsansms/santawithpinsansms/particulares.php,selricos-baf31d.ingress-baronn.ewp.live,16,1,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_token:particulares;spanish_token:sms;spanish_token:pin | confianza=90 (ruido=10%)",10,90,Banca,Santander
https://service-2-a0ec7f.ingress-erytho.ewp.live/santander%20(4)/clients/login.php,service-2-a0ec7f.ingress-erytho.ewp.live,14,1,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=14, signals=spanish_brand:santander;spanish_brand:ing;spanish_token:login;brand_and_spanish_ | confianza=90 (ruido=10%)",10,90,Banca,Santander
https://service-3-b3490c.ingress-comporellon.ewp.live/aa/recibir_paquete.php,service-3-b3490c.ingress-comporellon.ewp.live,15,1,"logistica | generico | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=15, signals=spanish_brand:ing;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_ | confianza=90 (ruido=10%)",10,90,Logística,Generico
https://servicioactualizacion-bc4bbe.ingress-baronn.ewp.live/s/actualizacion,servicioactualizacion-bc4bbe.ingress-baronn.ewp.live,12,1,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:actualizacion;brand_and_spanish_token_boost;bran | confianza=90 (ruido=10%)",10,90,Genérico,Generico
https://servicio-baea8f.ingress-erytho.ewp.live/bbva/area_cliente/confirmacionmovil.html,servicio-baea8f.ingress-erytho.ewp.live,18,1,"banca | bbva | Confirmación | free_hosting;marca_en_path;spanish_token | score=18, signals=spanish_brand:bbva;spanish_brand:ing;spanish_token:cliente;spanish_token:confirm | confianza=90 (ruido=10%)",10,90,Banca,BBVA
https://servicio-cliente-santdr-b8ca53.ingress-comporellon.ewp.live/santawithpinsansms/codigo_incorrecta.php,servicio-cliente-santdr-b8ca53.ingress-comporellon.ewp.live,17,1,"banca | santander | Verificación | free_hosting;marca_en_path;spanish_token | score=17, signals=spanish_brand:ing;spanish_token:cliente;spanish_token:codigo;spanish_token:sms;s | confianza=90 (ruido=10%)",10,90,Banca,Santander
https://servicio-cliente-st-b9fc89.ingress-baronn.ewp.live/santapage1edite/login.php,servicio-cliente-st-b9fc89.ingress-baronn.ewp.live,13,1,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:cliente;spanish_token:login;brand_and_spanish_to | confianza=90 (ruido=10%)",10,90,Banca,Santander
https://serviciodescliente-b74c28.ingress-bonde.ewp.live/cliente_0049404340/es/clients/app.php?verification,serviciodescliente-b74c28.ingress-bonde.ewp.live,12,1,"generico | generico | Verificación | free_hosting;marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:cliente;brand_and_spanish_token_boost;brand_in_s | confianza=90 (ruido=10%)",10,90,Genérico,Generico
https://servicioelportal-particulare-bc8925.ingress-daribow.ewp.live/anonos/corios/cliente/es/bienvenido%20a%20correos.es%20-%20el%20portal%20online%20de%20correos.html,servicioelportal-particulare-bc8925.ingress-daribow.ewp.live,20,1,"genreico | generico | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=20, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:cliente;spanish_token:port | confianza=90 (ruido=10%)",10,90,Genérico,Generico
https://sistemaactivada-bb172f.ingress-earth.ewp.live/cuenta/home/particulares.php,sistemaactivada-bb172f.ingress-earth.ewp.live,13,1,"banca | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:cuenta;spanish_token:particulares;brand_and_span | confianza=90 (ruido=10%)",10,90,Banca,Generico
https://site73-bd0bf7.ingress-erytho.ewp.live/867524/pagomente/recibir_paquete.php,site73-bd0bf7.ingress-erytho.ewp.live,16,1,"logistica | correos | Pago | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_token:pago;spanish_token:paquete;spanish_token:recibir | confianza=90 (ruido=10%)",10,90,Logística,Correos
https://sncrly-bbva.xyz/bbva/area_cliente/smsconfirmacionerreur.html,sncrly-bbva.xyz,13,1,"banca | bbva | Confirmación | marca_en_path;spanish_token | score=13, signals=spanish_brand:bbva;spanish_token:cliente;spanish_token:confirmacion;spanish_toke | confianza=90 (ruido=10%)",10,90,Banca,BBVA
https://sntdr-2-bbb7d3.ingress-erytho.ewp.live/sntdr/santander/particulares.php,sntdr-2-bbb7d3.ingress-erytho.ewp.live,15,1,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=15, signals=spanish_brand:santander;spanish_brand:ing;spanish_token:particulares;brand_and_s | confianza=90 (ruido=10%)",10,90,Banca,Santander
https://stontayler.es/info/last_correos/recibir_paquete.php,stontayler.es,12,1,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=12, signals=spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;spanish_marker | confianza=90 (ruido=10%)",10,90,Logística,Correos
https://supanort22-baa4c7.ingress-erytho.ewp.live/aaccesoo/acceso/es/clients/login.php,supanort22-baa4c7.ingress-erytho.ewp.live,13,1,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:acceso;spanish_token:login;brand_and_spanish_tok | confianza=90 (ruido=10%)",10,90,Genérico,Generico
https://superta22-bb69d9.ingress-earth.ewp.live/accesoo/acceso/es/clients/cc.php?verification,superta22-bb69d9.ingress-earth.ewp.live,12,1,"generico | generico | Verificación | free_hosting;marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:acceso;brand_and_spanish_token_boost;brand_in_su | confianza=90 (ruido=10%)",10,90,Genérico,Generico
https://supoertas22-bb468f.ingress-bonde.ewp.live/acceso/acceso/es/clients/login.php?verification,supoertas22-bb468f.ingress-bonde.ewp.live,13,1,"generico | generico | Verificación | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:acceso;spanish_token:login;brand_and_spanish_tok | confianza=90 (ruido=10%)",10,90,Genérico,Generico
https://suponsoo22-ba6aa2.ingress-florina.ewp.live/accesooo/acceso/es/clients/login.php,suponsoo22-ba6aa2.ingress-florina.ewp.live,13,1,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:acceso;spanish_token:login;brand_and_spanish_tok | confianza=90 (ruido=10%)",10,90,Genérico,Generico
https://suponsoro22-ba9799.ingress-daribow.ewp.live/acceesoo/acceso/es/clients/login.php,suponsoro22-ba9799.ingress-daribow.ewp.live,13,1,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:acceso;spanish_token:login;brand_and_spanish_tok | confianza=90 (ruido=10%)",10,90,Genérico,Generico
https://suportas22-bb468f.ingress-erytho.ewp.live/acceso/acceso/es/clients/cc.php?verification,suportas22-bb468f.ingress-erytho.ewp.live,12,1,"generico | generico | Verificación | free_hosting;marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:acceso;brand_and_spanish_token_boost;brand_in_su | confianza=90 (ruido=10%)",10,90,Genérico,Generico
https://suppoert-ba6dbd.ingress-earth.ewp.live/gruposantander/home/particulares.php,suppoert-ba6dbd.ingress-earth.ewp.live,15,1,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=15, signals=spanish_brand:santander;spanish_brand:ing;spanish_token:particulares;brand_and_s | confianza=90 (ruido=10%)",10,90,Banca,Santander
https://support-services.tempurl.host/es/correos/recibir_paquete.php,support-services.tempurl.host,15,1,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=15, signals=spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;spanish_hostin | confianza=90 (ruido=10%)",10,90,Logística,Correos
https://track2022-bf075e.ingress-daribow.ewp.live/12/recibir_paquete.php,track2022-bf075e.ingress-daribow.ewp.live,15,1,"logistica | generico | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=15, signals=spanish_brand:ing;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_ | confianza=90 (ruido=10%)",10,90,Logística,Generico
https://trust-b2014d.ingress-bonde.ewp.live/go/caixa/home/tarjeta.html,trust-b2014d.ingress-bonde.ewp.live,12,1,"banca | caixabank | Login | free_hosting;marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:tarjeta;brand_and_spanish_token_boost;brand_in_s | confianza=90 (ruido=10%)",10,90,Banca,CaixaBank
https://tusucursaldinamicaenlinea360nueva.com/verificacion/estado/ingreso/proceso/estimado/sucarsal/pasword.php,tusucursaldinamicaenlinea360nueva.com,12,1,"banca | generico | Verificación | marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:verificacion;spanish_token:verificacion;brand_an | confianza=90 (ruido=10%)",10,90,Banca,Generico
https://web-1.builderallwppro.com/necorreoss/recibir_paquete.php,web-1.builderallwppro.com,12,1,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=12, signals=spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;brand_and_span | confianza=90 (ruido=10%)",10,90,Logística,Correos
https://web-5.builderallwppro.com/necorreos/vv/cors/pagomente/recibir_paquete.php,web-5.builderallwppro.com,13,1,"logistica | correos | Pago | marca_en_path;spanish_token | score=13, signals=spanish_brand:correos;spanish_token:pago;spanish_token:paquete;spanish_token:rec | confianza=90 (ruido=10%)",10,90,Logística,Correos
https://wififpt.com.vn/es/bankia.es/es/acceso-clientes/acceso-clientes/es/loading.php?link=info,wififpt.com.vn,13,1,"banca | bankia | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:cliente;spanish_token:clientes;spanish_token:acc | confianza=90 (ruido=10%)",10,90,Banca,Bankia
https://wizinkprivada-particulares45es-b63789.ingress-daribow.ewp.live/es/santagrupo/particulares/8ce50226ecaca4efef28d7f1b6b45ecd,wizinkprivada-particulares45es-b63789.ingress-daribow.ewp.live,12,1,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:particulares;brand_and_spanish_token_boost;brand | confianza=90 (ruido=10%)",10,90,Banca,Santander
https://wordpress-893197-3098519.cloudwaysapps.com/wwww.correos.es/particulares/es/recibir_paquete.php,wordpress-893197-3098519.cloudwaysapps.com,17,1,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=17, signals=spanish_brand:correos;spanish_token:paquete;spanish_token:particulares;spanish_t | confianza=90 (ruido=10%)",10,90,Logística,Correos
https://wordpress-916397-3181167.cloudwaysapps.com/bbva.es/bbva.es/cuenta/area_cliente,wordpress-916397-3181167.cloudwaysapps.com,14,1,"banca | bbva | Login | marca_en_path;spanish_token | score=14, signals=spanish_brand:bbva;spanish_token:cliente;spanish_token:cuenta;spanish_marker:.es | confianza=90 (ruido=10%)",10,90,Banca,BBVA
https://www.43-245-61-213.cprapid.com/ingreso-datos,www.43-245-61-213.cprapid.com,12,1,"generico | generico | Login | marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:datos;spanish_hosting:cprapid.com;brand_and_span | confianza=90 (ruido=10%)",10,90,Genérico,Generico
https://www.jefedecompraspodcast.com/ing/id.php?id=$ip,www.jefedecompraspodcast.com,12,1,"banca | ing | Login | marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:compra;spanish_token:compras;brand_and_spanish_t | confianza=90 (ruido=10%)",10,90,Banca,ING
https://www.mobile.kinman.com/.well-known/acme-challenge/xb3rlin-finalcorreos/pagomente/pagomente/recibir_paquete.php,www.mobile.kinman.com,13,1,"logistica | correos | Pago | marca_en_path;spanish_token | score=13, signals=spanish_brand:correos;spanish_token:pago;spanish_token:paquete;spanish_token:rec | confianza=90 (ruido=10%)",10,90,Logística,Correos
https://www.redwood-consulting.com/particulares/correos.es-es/detalle.php,www.redwood-consulting.com,14,1,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=14, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:particulares;spanish_marke | confianza=90 (ruido=10%)",10,90,Logística,Correos
https://www.thinhcuongauto.com/particular/correos/recibir_paquete.php,www.thinhcuongauto.com,12,1,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=12, signals=spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;brand_and_span | confianza=90 (ruido=10%)",10,90,Logística,Correos
https://www.webspaceguy.com/knjh68515/caixabank.es3/a/-cuenta/index.html?info_selecteur_web.html?loginaccess=op=c&url&request_locale=fr_fr&lpolbreseterrorcounter=20&c55ad10873e7ca17e58cda24c3bf2b0d,www.webspaceguy.com,14,1,"banca | caixabank | Login | marca_en_path;spanish_token | score=14, signals=spanish_brand:caixabank;spanish_token:login;spanish_token:cuenta;spanish_marker: | confianza=90 (ruido=10%)",10,90,Banca,CaixaBank
https://zhn8-d5zz.accessdomain.com/~adm1ntg/correos-express/es/recibir_paquete.php,zhn8-d5zz.accessdomain.com,12,1,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=12, signals=spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;brand_and_span | confianza=90 (ruido=10%)",10,90,Logística,Correos
https://zsdjfjza-b1246e.ingress-florina.ewp.live/correos/cuenta/clients/cc.php?verification,zsdjfjza-b1246e.ingress-florina.ewp.live,15,1,"logistica | correos | Verificación | free_hosting;marca_en_path;spanish_token | score=15, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:cuenta;brand_and_spanish_t | confianza=90 (ruido=10%)",10,90,Logística,Correos
http://tyurin.pro/es-login/banco-santander/particulares/es985fmlpy9f-nrwa9u8pojyd-aq&ved=0ahukewjx2izwguz6ahu1gp0hhsdoae8q4dudca8&uact/home/espera.php,tyurin.pro,12,1,"banca | santander | Login | marca_en_path;spanish_token | score=12, signals=spanish_brand:santander;spanish_token:login;spanish_token:banco;spanish_token:pa | confianza=90 (ruido=10%)",10,90,Banca,Santander
http://webseguridadcuenta-9e626b.ingress-bonde.easywp.com/cuenta/eses/auth/access/clients/sms.php?error=1&verification=,webseguridadcuenta-9e626b.ingress-bonde.easywp.com,13,1,"generico | generico | Verificación | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:seguridad;spanish_token:cuenta;spanish_token:sms | confianza=90 (ruido=10%)",10,90,Genérico,Generico
http://wingerdgastehuis.co.za/Bienvenido%20a%20Correos.es%20-%20El%20Portal%20Online%20de%20Correos.html,wingerdgastehuis.co.za,13,1,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:portal;spanish_marker:.es; | confianza=90 (ruido=10%)",10,90,Logística,Correos
http://www.paqueteseur.info/Correos/Seleccione_medio_de_pago_codigo.php,www.paqueteseur.info,16,1,"logistica | seur | Pago | marca_en_path;spanish_token | score=16, signals=spanish_brand:correos;spanish_brand:seur;spanish_token:pago;spanish_token:paquet | confianza=90 (ruido=10%)",10,90,Logística,Seur
